Loadtime (ms),filename
593,/Timing=http://192.168.1.92:8000/with_prefix/www.fandom.com/www.fandom.com/
756,/Timing=http://192.168.1.92:8000/with_prefix/www.fandom.com/www.fandom.com/
495,/Timing=http://192.168.1.92:8000/with_prefix/www.fandom.com/www.fandom.com/
619,/Timing=http://192.168.1.92:8000/with_prefix/www.fandom.com/www.fandom.com/
3371,/Timing=http://192.168.1.92:8000/with_prefix/www.fandom.com/www.fandom.com/
1488,/Timing=http://192.168.1.92:8000/without_prefix/www.godaddy.com/www.godaddy.com/
1474,/Timing=http://192.168.1.92:8000/without_prefix/www.godaddy.com/www.godaddy.com/
1972,/Timing=http://192.168.1.92:8000/without_prefix/www.godaddy.com/www.godaddy.com/
1521,/Timing=http://192.168.1.92:8000/without_prefix/www.godaddy.com/www.godaddy.com/
1841,/Timing=http://192.168.1.92:8000/without_prefix/www.godaddy.com/www.godaddy.com/
2120,/Timing=http://192.168.1.92:8000/without_prefix/www.godaddy.com/www.godaddy.com/
1025,/Timing=http://192.168.1.92:8000/without_prefix/www.godaddy.com/www.godaddy.com/
3850,/Timing=http://192.168.1.92:8000/without_prefix/www.godaddy.com/www.godaddy.com/
1151,/Timing=http://192.168.1.92:8000/without_prefix/www.godaddy.com/www.godaddy.com/
2259,/Timing=http://192.168.1.92:8000/without_prefix/www.godaddy.com/www.godaddy.com/
5147,/Timing=http://192.168.1.92:8000/without_prefix/www.godaddy.com/www.godaddy.com/
4354,/Timing=http://192.168.1.92:8000/without_prefix/www.godaddy.com/www.godaddy.com/
3203,/Timing=http://192.168.1.92:8000/without_prefix/www.godaddy.com/www.godaddy.com/
2404,/Timing=http://192.168.1.92:8000/without_prefix/www.godaddy.com/www.godaddy.com/
6152,/Timing=http://192.168.1.92:8000/with_prefix/www.godaddy.com/www.godaddy.com/
1667,/Timing=http://192.168.1.92:8000/with_prefix/www.godaddy.com/www.godaddy.com/
2450,/Timing=http://192.168.1.92:8000/with_prefix/www.godaddy.com/www.godaddy.com/
1880,/Timing=http://192.168.1.92:8000/with_prefix/www.godaddy.com/www.godaddy.com/
1753,/Timing=http://192.168.1.92:8000/with_prefix/www.godaddy.com/www.godaddy.com/
926,/Timing=http://192.168.1.92:8000/with_prefix/www.godaddy.com/www.godaddy.com/
1759,/Timing=http://192.168.1.92:8000/with_prefix/www.godaddy.com/www.godaddy.com/
1801,/Timing=http://192.168.1.92:8000/with_prefix/www.godaddy.com/www.godaddy.com/
1655,/Timing=http://192.168.1.92:8000/with_prefix/www.godaddy.com/www.godaddy.com/
1137,/Timing=http://192.168.1.92:8000/with_prefix/www.godaddy.com/www.godaddy.com/
1176,/Timing=http://192.168.1.92:8000/with_prefix/www.godaddy.com/www.godaddy.com/
2543,/Timing=http://192.168.1.92:8000/with_prefix/www.godaddy.com/www.godaddy.com/
1063,/Timing=http://192.168.1.92:8000/with_prefix/www.godaddy.com/www.godaddy.com/
1609,/Timing=http://192.168.1.92:8000/with_prefix/www.godaddy.com/www.godaddy.com/
1443,/Timing=http://192.168.1.92:8000/with_prefix/www.godaddy.com/www.godaddy.com/
1025,/Timing=http://192.168.1.92:8000/without_prefix/www.howtogeek.com/www.howtogeek.com/
612,/Timing=http://192.168.1.92:8000/without_prefix/www.howtogeek.com/www.howtogeek.com/
614,/Timing=http://192.168.1.92:8000/without_prefix/www.howtogeek.com/www.howtogeek.com/
470,/Timing=http://192.168.1.92:8000/without_prefix/www.howtogeek.com/www.howtogeek.com/
849,/Timing=http://192.168.1.92:8000/without_prefix/www.howtogeek.com/www.howtogeek.com/
457,/Timing=http://192.168.1.92:8000/without_prefix/www.howtogeek.com/www.howtogeek.com/
713,/Timing=http://192.168.1.92:8000/without_prefix/www.howtogeek.com/www.howtogeek.com/
420,/Timing=http://192.168.1.92:8000/without_prefix/www.howtogeek.com/www.howtogeek.com/
429,/Timing=http://192.168.1.92:8000/without_prefix/www.howtogeek.com/www.howtogeek.com/
308,/Timing=http://192.168.1.92:8000/without_prefix/www.howtogeek.com/www.howtogeek.com/
688,/Timing=http://192.168.1.92:8000/without_prefix/www.howtogeek.com/www.howtogeek.com/
628,/Timing=http://192.168.1.92:8000/without_prefix/www.howtogeek.com/www.howtogeek.com/
849,/Timing=http://192.168.1.92:8000/without_prefix/www.howtogeek.com/www.howtogeek.com/
604,/Timing=http://192.168.1.92:8000/without_prefix/www.howtogeek.com/www.howtogeek.com/
822,/Timing=http://192.168.1.92:8000/without_prefix/www.howtogeek.com/www.howtogeek.com/
360,/Timing=http://192.168.1.92:8000/with_prefix/www.howtogeek.com/www.howtogeek.com/
457,/Timing=http://192.168.1.92:8000/with_prefix/www.howtogeek.com/www.howtogeek.com/
1438,/Timing=http://192.168.1.92:8000/with_prefix/www.howtogeek.com/www.howtogeek.com/
595,/Timing=http://192.168.1.92:8000/with_prefix/www.howtogeek.com/www.howtogeek.com/
1298,/Timing=http://192.168.1.92:8000/with_prefix/www.howtogeek.com/www.howtogeek.com/
671,/Timing=http://192.168.1.92:8000/with_prefix/www.howtogeek.com/www.howtogeek.com/
686,/Timing=http://192.168.1.92:8000/with_prefix/www.howtogeek.com/www.howtogeek.com/
1051,/Timing=http://192.168.1.92:8000/with_prefix/www.howtogeek.com/www.howtogeek.com/
776,/Timing=http://192.168.1.92:8000/with_prefix/www.howtogeek.com/www.howtogeek.com/
1222,/Timing=http://192.168.1.92:8000/with_prefix/www.howtogeek.com/www.howtogeek.com/
2679,/Timing=http://192.168.1.92:8000/with_prefix/www.howtogeek.com/www.howtogeek.com/
1324,/Timing=http://192.168.1.92:8000/with_prefix/www.howtogeek.com/www.howtogeek.com/
759,/Timing=http://192.168.1.92:8000/with_prefix/www.howtogeek.com/www.howtogeek.com/
467,/Timing=http://192.168.1.92:8000/with_prefix/www.howtogeek.com/www.howtogeek.com/
246,/Timing=http://192.168.1.92:8000/without_prefix/www.indeed.nl/www.indeed.nl/
594,/Timing=http://192.168.1.92:8000/without_prefix/www.indeed.nl/www.indeed.nl/
441,/Timing=http://192.168.1.92:8000/without_prefix/www.indeed.nl/www.indeed.nl/
452,/Timing=http://192.168.1.92:8000/without_prefix/www.indeed.nl/www.indeed.nl/
522,/Timing=http://192.168.1.92:8000/without_prefix/www.indeed.nl/www.indeed.nl/
525,/Timing=http://192.168.1.92:8000/without_prefix/www.indeed.nl/www.indeed.nl/
388,/Timing=http://192.168.1.92:8000/without_prefix/www.indeed.nl/www.indeed.nl/
389,/Timing=http://192.168.1.92:8000/without_prefix/www.indeed.nl/www.indeed.nl/
367,/Timing=http://192.168.1.92:8000/without_prefix/www.indeed.nl/www.indeed.nl/
512,/Timing=http://192.168.1.92:8000/without_prefix/www.indeed.nl/www.indeed.nl/
362,/Timing=http://192.168.1.92:8000/without_prefix/www.indeed.nl/www.indeed.nl/
404,/Timing=http://192.168.1.92:8000/without_prefix/www.indeed.nl/www.indeed.nl/
451,/Timing=http://192.168.1.92:8000/without_prefix/www.indeed.nl/www.indeed.nl/
1007,/Timing=http://192.168.1.92:8000/without_prefix/www.indeed.nl/www.indeed.nl/
863,/Timing=http://192.168.1.92:8000/without_prefix/www.indeed.nl/www.indeed.nl/
384,/Timing=http://192.168.1.92:8000/with_prefix/www.indeed.nl/www.indeed.nl/
398,/Timing=http://192.168.1.92:8000/with_prefix/www.indeed.nl/www.indeed.nl/
317,/Timing=http://192.168.1.92:8000/with_prefix/www.indeed.nl/www.indeed.nl/
299,/Timing=http://192.168.1.92:8000/with_prefix/www.indeed.nl/www.indeed.nl/
387,/Timing=http://192.168.1.92:8000/with_prefix/www.indeed.nl/www.indeed.nl/
453,/Timing=http://192.168.1.92:8000/with_prefix/www.indeed.nl/www.indeed.nl/
612,/Timing=http://192.168.1.92:8000/with_prefix/www.indeed.nl/www.indeed.nl/
536,/Timing=http://192.168.1.92:8000/with_prefix/www.indeed.nl/www.indeed.nl/
383,/Timing=http://192.168.1.92:8000/with_prefix/www.indeed.nl/www.indeed.nl/
535,/Timing=http://192.168.1.92:8000/with_prefix/www.indeed.nl/www.indeed.nl/
318,/Timing=http://192.168.1.92:8000/with_prefix/www.indeed.nl/www.indeed.nl/
408,/Timing=http://192.168.1.92:8000/with_prefix/www.indeed.nl/www.indeed.nl/
403,/Timing=http://192.168.1.92:8000/with_prefix/www.indeed.nl/www.indeed.nl/
584,/Timing=http://192.168.1.92:8000/with_prefix/www.indeed.nl/www.indeed.nl/
344,/Timing=http://192.168.1.92:8000/with_prefix/www.indeed.nl/www.indeed.nl/
254,/Timing=http://192.168.1.92:8000/without_prefix/www.mib.com/www.mib.com/
145,/Timing=http://192.168.1.92:8000/without_prefix/www.mib.com/www.mib.com/
115,/Timing=http://192.168.1.92:8000/without_prefix/www.mib.com/www.mib.com/
119,/Timing=http://192.168.1.92:8000/without_prefix/www.mib.com/www.mib.com/
235,/Timing=http://192.168.1.92:8000/without_prefix/www.mib.com/www.mib.com/
285,/Timing=http://192.168.1.92:8000/without_prefix/www.mib.com/www.mib.com/
198,/Timing=http://192.168.1.92:8000/without_prefix/www.mib.com/www.mib.com/
196,/Timing=http://192.168.1.92:8000/without_prefix/www.mib.com/www.mib.com/
172,/Timing=http://192.168.1.92:8000/without_prefix/www.mib.com/www.mib.com/
172,/Timing=http://192.168.1.92:8000/without_prefix/www.mib.com/www.mib.com/
243,/Timing=http://192.168.1.92:8000/without_prefix/www.mib.com/www.mib.com/
174,/Timing=http://192.168.1.92:8000/without_prefix/www.mib.com/www.mib.com/
308,/Timing=http://192.168.1.92:8000/without_prefix/www.mib.com/www.mib.com/
186,/Timing=http://192.168.1.92:8000/without_prefix/www.mib.com/www.mib.com/
128,/Timing=http://192.168.1.92:8000/without_prefix/www.mib.com/www.mib.com/
163,/Timing=http://192.168.1.92:8000/with_prefix/www.mib.com/www.mib.com/
197,/Timing=http://192.168.1.92:8000/with_prefix/www.mib.com/www.mib.com/
235,/Timing=http://192.168.1.92:8000/with_prefix/www.mib.com/www.mib.com/
134,/Timing=http://192.168.1.92:8000/with_prefix/www.mib.com/www.mib.com/
154,/Timing=http://192.168.1.92:8000/with_prefix/www.mib.com/www.mib.com/
143,/Timing=http://192.168.1.92:8000/with_prefix/www.mib.com/www.mib.com/
150,/Timing=http://192.168.1.92:8000/with_prefix/www.mib.com/www.mib.com/
146,/Timing=http://192.168.1.92:8000/with_prefix/www.mib.com/www.mib.com/
180,/Timing=http://192.168.1.92:8000/with_prefix/www.mib.com/www.mib.com/
202,/Timing=http://192.168.1.92:8000/with_prefix/www.mib.com/www.mib.com/
201,/Timing=http://192.168.1.92:8000/with_prefix/www.mib.com/www.mib.com/
226,/Timing=http://192.168.1.92:8000/with_prefix/www.mib.com/www.mib.com/
160,/Timing=http://192.168.1.92:8000/with_prefix/www.mib.com/www.mib.com/
146,/Timing=http://192.168.1.92:8000/with_prefix/www.mib.com/www.mib.com/
80,/Timing=http://192.168.1.92:8000/with_prefix/www.mib.com/www.mib.com/
256,/Timing=http://192.168.1.92:8000/without_prefix/www.office.com/www.office.com/
397,/Timing=http://192.168.1.92:8000/without_prefix/www.office.com/www.office.com/
300,/Timing=http://192.168.1.92:8000/without_prefix/www.office.com/www.office.com/
240,/Timing=http://192.168.1.92:8000/without_prefix/www.office.com/www.office.com/
261,/Timing=http://192.168.1.92:8000/without_prefix/www.office.com/www.office.com/
247,/Timing=http://192.168.1.92:8000/without_prefix/www.office.com/www.office.com/
316,/Timing=http://192.168.1.92:8000/without_prefix/www.office.com/www.office.com/
194,/Timing=http://192.168.1.92:8000/without_prefix/www.office.com/www.office.com/
307,/Timing=http://192.168.1.92:8000/without_prefix/www.office.com/www.office.com/
300,/Timing=http://192.168.1.92:8000/without_prefix/www.office.com/www.office.com/
219,/Timing=http://192.168.1.92:8000/without_prefix/www.office.com/www.office.com/
443,/Timing=http://192.168.1.92:8000/without_prefix/www.office.com/www.office.com/
249,/Timing=http://192.168.1.92:8000/without_prefix/www.office.com/www.office.com/
268,/Timing=http://192.168.1.92:8000/without_prefix/www.office.com/www.office.com/
311,/Timing=http://192.168.1.92:8000/without_prefix/www.office.com/www.office.com/
251,/Timing=http://192.168.1.92:8000/with_prefix/www.office.com/www.office.com/
301,/Timing=http://192.168.1.92:8000/with_prefix/www.office.com/www.office.com/
734,/Timing=http://192.168.1.92:8000/with_prefix/www.office.com/www.office.com/
368,/Timing=http://192.168.1.92:8000/with_prefix/www.office.com/www.office.com/
343,/Timing=http://192.168.1.92:8000/with_prefix/www.office.com/www.office.com/
786,/Timing=http://192.168.1.92:8000/with_prefix/www.office.com/www.office.com/
366,/Timing=http://192.168.1.92:8000/with_prefix/www.office.com/www.office.com/
214,/Timing=http://192.168.1.92:8000/with_prefix/www.office.com/www.office.com/
274,/Timing=http://192.168.1.92:8000/with_prefix/www.office.com/www.office.com/
232,/Timing=http://192.168.1.92:8000/with_prefix/www.office.com/www.office.com/
254,/Timing=http://192.168.1.92:8000/with_prefix/www.office.com/www.office.com/
278,/Timing=http://192.168.1.92:8000/with_prefix/www.office.com/www.office.com/
265,/Timing=http://192.168.1.92:8000/with_prefix/www.office.com/www.office.com/
227,/Timing=http://192.168.1.92:8000/with_prefix/www.office.com/www.office.com/
292,/Timing=http://192.168.1.92:8000/with_prefix/www.office.com/www.office.com/
436,/Timing=http://192.168.1.92:8000/without_prefix/www.oracle.com/www.oracle.com/
154,/Timing=http://192.168.1.92:8000/without_prefix/www.oracle.com/www.oracle.com/
242,/Timing=http://192.168.1.92:8000/without_prefix/www.oracle.com/www.oracle.com/
211,/Timing=http://192.168.1.92:8000/without_prefix/www.oracle.com/www.oracle.com/
154,/Timing=http://192.168.1.92:8000/without_prefix/www.oracle.com/www.oracle.com/
138,/Timing=http://192.168.1.92:8000/without_prefix/www.oracle.com/www.oracle.com/
191,/Timing=http://192.168.1.92:8000/without_prefix/www.oracle.com/www.oracle.com/
189,/Timing=http://192.168.1.92:8000/without_prefix/www.oracle.com/www.oracle.com/
198,/Timing=http://192.168.1.92:8000/without_prefix/www.oracle.com/www.oracle.com/
227,/Timing=http://192.168.1.92:8000/without_prefix/www.oracle.com/www.oracle.com/
196,/Timing=http://192.168.1.92:8000/without_prefix/www.oracle.com/www.oracle.com/
211,/Timing=http://192.168.1.92:8000/without_prefix/www.oracle.com/www.oracle.com/
236,/Timing=http://192.168.1.92:8000/without_prefix/www.oracle.com/www.oracle.com/
221,/Timing=http://192.168.1.92:8000/without_prefix/www.oracle.com/www.oracle.com/
230,/Timing=http://192.168.1.92:8000/without_prefix/www.oracle.com/www.oracle.com/
172,/Timing=http://192.168.1.92:8000/with_prefix/www.oracle.com/www.oracle.com/
190,/Timing=http://192.168.1.92:8000/with_prefix/www.oracle.com/www.oracle.com/
153,/Timing=http://192.168.1.92:8000/with_prefix/www.oracle.com/www.oracle.com/
142,/Timing=http://192.168.1.92:8000/with_prefix/www.oracle.com/www.oracle.com/
182,/Timing=http://192.168.1.92:8000/with_prefix/www.oracle.com/www.oracle.com/
216,/Timing=http://192.168.1.92:8000/with_prefix/www.oracle.com/www.oracle.com/
270,/Timing=http://192.168.1.92:8000/with_prefix/www.oracle.com/www.oracle.com/
207,/Timing=http://192.168.1.92:8000/with_prefix/www.oracle.com/www.oracle.com/
139,/Timing=http://192.168.1.92:8000/with_prefix/www.oracle.com/www.oracle.com/
220,/Timing=http://192.168.1.92:8000/with_prefix/www.oracle.com/www.oracle.com/
197,/Timing=http://192.168.1.92:8000/with_prefix/www.oracle.com/www.oracle.com/
220,/Timing=http://192.168.1.92:8000/with_prefix/www.oracle.com/www.oracle.com/
292,/Timing=http://192.168.1.92:8000/with_prefix/www.oracle.com/www.oracle.com/
414,/Timing=http://192.168.1.92:8000/without_prefix/www.paypal.com/www.paypal.com/nl/home.html
364,/Timing=http://192.168.1.92:8000/without_prefix/www.paypal.com/www.paypal.com/nl/home.html
398,/Timing=http://192.168.1.92:8000/without_prefix/www.paypal.com/www.paypal.com/nl/home.html
312,/Timing=http://192.168.1.92:8000/without_prefix/www.paypal.com/www.paypal.com/nl/home.html
429,/Timing=http://192.168.1.92:8000/without_prefix/www.paypal.com/www.paypal.com/nl/home.html
351,/Timing=http://192.168.1.92:8000/without_prefix/www.paypal.com/www.paypal.com/nl/home.html
398,/Timing=http://192.168.1.92:8000/without_prefix/www.paypal.com/www.paypal.com/nl/home.html
379,/Timing=http://192.168.1.92:8000/without_prefix/www.paypal.com/www.paypal.com/nl/home.html
417,/Timing=http://192.168.1.92:8000/without_prefix/www.paypal.com/www.paypal.com/nl/home.html
344,/Timing=http://192.168.1.92:8000/without_prefix/www.paypal.com/www.paypal.com/nl/home.html
362,/Timing=http://192.168.1.92:8000/without_prefix/www.paypal.com/www.paypal.com/nl/home.html
420,/Timing=http://192.168.1.92:8000/without_prefix/www.paypal.com/www.paypal.com/nl/home.html
401,/Timing=http://192.168.1.92:8000/without_prefix/www.paypal.com/www.paypal.com/nl/home.html
303,/Timing=http://192.168.1.92:8000/without_prefix/www.paypal.com/www.paypal.com/nl/home.html
314,/Timing=http://192.168.1.92:8000/without_prefix/www.paypal.com/www.paypal.com/nl/home.html
534,/Timing=http://192.168.1.92:8000/with_prefix/www.paypal.com/www.paypal.com/nl/home.html
389,/Timing=http://192.168.1.92:8000/with_prefix/www.paypal.com/www.paypal.com/nl/home.html
407,/Timing=http://192.168.1.92:8000/with_prefix/www.paypal.com/www.paypal.com/nl/home.html
724,/Timing=http://192.168.1.92:8000/with_prefix/www.paypal.com/www.paypal.com/nl/home.html
250,/Timing=http://192.168.1.92:8000/with_prefix/www.paypal.com/www.paypal.com/nl/home.html
377,/Timing=http://192.168.1.92:8000/with_prefix/www.paypal.com/www.paypal.com/nl/home.html
447,/Timing=http://192.168.1.92:8000/with_prefix/www.paypal.com/www.paypal.com/nl/home.html
408,/Timing=http://192.168.1.92:8000/with_prefix/www.paypal.com/www.paypal.com/nl/home.html
242,/Timing=http://192.168.1.92:8000/with_prefix/www.paypal.com/www.paypal.com/nl/home.html
412,/Timing=http://192.168.1.92:8000/with_prefix/www.paypal.com/www.paypal.com/nl/home.html
310,/Timing=http://192.168.1.92:8000/with_prefix/www.paypal.com/www.paypal.com/nl/home.html
243,/Timing=http://192.168.1.92:8000/with_prefix/www.paypal.com/www.paypal.com/nl/home.html
305,/Timing=http://192.168.1.92:8000/with_prefix/www.paypal.com/www.paypal.com/nl/home.html
322,/Timing=http://192.168.1.92:8000/with_prefix/www.paypal.com/www.paypal.com/nl/home.html
466,/Timing=http://192.168.1.92:8000/with_prefix/www.paypal.com/www.paypal.com/nl/home.html
268,/Timing=http://192.168.1.92:8000/without_prefix/www.roblox.com/www.roblox.com/
284,/Timing=http://192.168.1.92:8000/without_prefix/www.roblox.com/www.roblox.com/
291,/Timing=http://192.168.1.92:8000/without_prefix/www.roblox.com/www.roblox.com/
322,/Timing=http://192.168.1.92:8000/without_prefix/www.roblox.com/www.roblox.com/
228,/Timing=http://192.168.1.92:8000/without_prefix/www.roblox.com/www.roblox.com/
202,/Timing=http://192.168.1.92:8000/without_prefix/www.roblox.com/www.roblox.com/
174,/Timing=http://192.168.1.92:8000/without_prefix/www.roblox.com/www.roblox.com/
396,/Timing=http://192.168.1.92:8000/without_prefix/www.roblox.com/www.roblox.com/
268,/Timing=http://192.168.1.92:8000/without_prefix/www.roblox.com/www.roblox.com/
493,/Timing=http://192.168.1.92:8000/without_prefix/www.roblox.com/www.roblox.com/
239,/Timing=http://192.168.1.92:8000/without_prefix/www.roblox.com/www.roblox.com/
612,/Timing=http://192.168.1.92:8000/without_prefix/www.roblox.com/www.roblox.com/
301,/Timing=http://192.168.1.92:8000/without_prefix/www.roblox.com/www.roblox.com/
148,/Timing=http://192.168.1.92:8000/without_prefix/www.roblox.com/www.roblox.com/
684,/Timing=http://192.168.1.92:8000/without_prefix/www.roblox.com/www.roblox.com/
337,/Timing=http://192.168.1.92:8000/with_prefix/www.roblox.com/www.roblox.com/
361,/Timing=http://192.168.1.92:8000/with_prefix/www.roblox.com/www.roblox.com/
208,/Timing=http://192.168.1.92:8000/with_prefix/www.roblox.com/www.roblox.com/
254,/Timing=http://192.168.1.92:8000/with_prefix/www.roblox.com/www.roblox.com/
327,/Timing=http://192.168.1.92:8000/with_prefix/www.roblox.com/www.roblox.com/
235,/Timing=http://192.168.1.92:8000/with_prefix/www.roblox.com/www.roblox.com/
440,/Timing=http://192.168.1.92:8000/with_prefix/www.roblox.com/www.roblox.com/
325,/Timing=http://192.168.1.92:8000/with_prefix/www.roblox.com/www.roblox.com/
277,/Timing=http://192.168.1.92:8000/with_prefix/www.roblox.com/www.roblox.com/
186,/Timing=http://192.168.1.92:8000/with_prefix/www.roblox.com/www.roblox.com/
265,/Timing=http://192.168.1.92:8000/with_prefix/www.roblox.com/www.roblox.com/
185,/Timing=http://192.168.1.92:8000/with_prefix/www.roblox.com/www.roblox.com/
2384,/Timing=http://192.168.1.92:8000/with_prefix/www.roblox.com/www.roblox.com/
196,/Timing=http://192.168.1.92:8000/with_prefix/www.roblox.com/www.roblox.com/
252,/Timing=http://192.168.1.92:8000/without_prefix/www.scribd.com/www.scribd.com/
270,/Timing=http://192.168.1.92:8000/without_prefix/www.scribd.com/www.scribd.com/
399,/Timing=http://192.168.1.92:8000/without_prefix/www.scribd.com/www.scribd.com/
2153,/Timing=http://192.168.1.92:8000/without_prefix/www.scribd.com/www.scribd.com/
1178,/Timing=http://192.168.1.92:8000/without_prefix/www.scribd.com/www.scribd.com/
296,/Timing=http://192.168.1.92:8000/without_prefix/www.scribd.com/www.scribd.com/
168,/Timing=http://192.168.1.92:8000/without_prefix/www.scribd.com/www.scribd.com/
411,/Timing=http://192.168.1.92:8000/without_prefix/www.scribd.com/www.scribd.com/
288,/Timing=http://192.168.1.92:8000/without_prefix/www.scribd.com/www.scribd.com/
401,/Timing=http://192.168.1.92:8000/without_prefix/www.scribd.com/www.scribd.com/
238,/Timing=http://192.168.1.92:8000/without_prefix/www.scribd.com/www.scribd.com/
223,/Timing=http://192.168.1.92:8000/without_prefix/www.scribd.com/www.scribd.com/
142,/Timing=http://192.168.1.92:8000/without_prefix/www.scribd.com/www.scribd.com/
238,/Timing=http://192.168.1.92:8000/without_prefix/www.scribd.com/www.scribd.com/
275,/Timing=http://192.168.1.92:8000/without_prefix/www.scribd.com/www.scribd.com/
239,/Timing=http://192.168.1.92:8000/with_prefix/www.scribd.com/www.scribd.com/
223,/Timing=http://192.168.1.92:8000/with_prefix/www.scribd.com/www.scribd.com/
466,/Timing=http://192.168.1.92:8000/with_prefix/www.scribd.com/www.scribd.com/
158,/Timing=http://192.168.1.92:8000/with_prefix/www.scribd.com/www.scribd.com/
319,/Timing=http://192.168.1.92:8000/with_prefix/www.scribd.com/www.scribd.com/
210,/Timing=http://192.168.1.92:8000/with_prefix/www.scribd.com/www.scribd.com/
307,/Timing=http://192.168.1.92:8000/with_prefix/www.scribd.com/www.scribd.com/
189,/Timing=http://192.168.1.92:8000/with_prefix/www.scribd.com/www.scribd.com/
275,/Timing=http://192.168.1.92:8000/with_prefix/www.scribd.com/www.scribd.com/
196,/Timing=http://192.168.1.92:8000/with_prefix/www.scribd.com/www.scribd.com/
221,/Timing=http://192.168.1.92:8000/with_prefix/www.scribd.com/www.scribd.com/
198,/Timing=http://192.168.1.92:8000/with_prefix/www.scribd.com/www.scribd.com/
238,/Timing=http://192.168.1.92:8000/with_prefix/www.scribd.com/www.scribd.com/
592,/Timing=http://192.168.1.92:8000/with_prefix/www.scribd.com/www.scribd.com/
297,/Timing=http://192.168.1.92:8000/with_prefix/www.scribd.com/www.scribd.com/
190,/Timing=http://192.168.1.92:8000/without_prefix/www.tripod.lycos.com/www.tripod.lycos.com/
300,/Timing=http://192.168.1.92:8000/without_prefix/www.tripod.lycos.com/www.tripod.lycos.com/
183,/Timing=http://192.168.1.92:8000/without_prefix/www.tripod.lycos.com/www.tripod.lycos.com/
155,/Timing=http://192.168.1.92:8000/without_prefix/www.tripod.lycos.com/www.tripod.lycos.com/
266,/Timing=http://192.168.1.92:8000/without_prefix/www.tripod.lycos.com/www.tripod.lycos.com/
237,/Timing=http://192.168.1.92:8000/without_prefix/www.tripod.lycos.com/www.tripod.lycos.com/
199,/Timing=http://192.168.1.92:8000/without_prefix/www.tripod.lycos.com/www.tripod.lycos.com/
169,/Timing=http://192.168.1.92:8000/without_prefix/www.tripod.lycos.com/www.tripod.lycos.com/
210,/Timing=http://192.168.1.92:8000/without_prefix/www.tripod.lycos.com/www.tripod.lycos.com/
367,/Timing=http://192.168.1.92:8000/without_prefix/www.tripod.lycos.com/www.tripod.lycos.com/
162,/Timing=http://192.168.1.92:8000/without_prefix/www.tripod.lycos.com/www.tripod.lycos.com/
223,/Timing=http://192.168.1.92:8000/without_prefix/www.tripod.lycos.com/www.tripod.lycos.com/
274,/Timing=http://192.168.1.92:8000/without_prefix/www.tripod.lycos.com/www.tripod.lycos.com/
323,/Timing=http://192.168.1.92:8000/without_prefix/www.tripod.lycos.com/www.tripod.lycos.com/
135,/Timing=http://192.168.1.92:8000/with_prefix/www.tripod.lycos.com/www.tripod.lycos.com/
383,/Timing=http://192.168.1.92:8000/with_prefix/www.tripod.lycos.com/www.tripod.lycos.com/
231,/Timing=http://192.168.1.92:8000/with_prefix/www.tripod.lycos.com/www.tripod.lycos.com/
259,/Timing=http://192.168.1.92:8000/with_prefix/www.tripod.lycos.com/www.tripod.lycos.com/
210,/Timing=http://192.168.1.92:8000/with_prefix/www.tripod.lycos.com/www.tripod.lycos.com/
156,/Timing=http://192.168.1.92:8000/with_prefix/www.tripod.lycos.com/www.tripod.lycos.com/
554,/Timing=http://192.168.1.92:8000/with_prefix/www.tripod.lycos.com/www.tripod.lycos.com/
679,/Timing=http://192.168.1.92:8000/with_prefix/www.tripod.lycos.com/www.tripod.lycos.com/
428,/Timing=http://192.168.1.92:8000/with_prefix/www.tripod.lycos.com/www.tripod.lycos.com/
201,/Timing=http://192.168.1.92:8000/with_prefix/www.tripod.lycos.com/www.tripod.lycos.com/
73,/Timing=http://192.168.1.92:8000/with_prefix/www.tripod.lycos.com/www.tripod.lycos.com/
174,/Timing=http://192.168.1.92:8000/with_prefix/www.tripod.lycos.com/www.tripod.lycos.com/
203,/Timing=http://192.168.1.92:8000/with_prefix/www.tripod.lycos.com/www.tripod.lycos.com/
176,/Timing=http://192.168.1.92:8000/with_prefix/www.tripod.lycos.com/www.tripod.lycos.com/
167,/Timing=http://192.168.1.92:8000/with_prefix/www.tripod.lycos.com/www.tripod.lycos.com/
177,/Timing=http://192.168.1.92:8000/without_prefix/www.tumblr.com/www.tumblr.com/
264,/Timing=http://192.168.1.92:8000/without_prefix/www.tumblr.com/www.tumblr.com/
200,/Timing=http://192.168.1.92:8000/without_prefix/www.tumblr.com/www.tumblr.com/
234,/Timing=http://192.168.1.92:8000/without_prefix/www.tumblr.com/www.tumblr.com/
230,/Timing=http://192.168.1.92:8000/without_prefix/www.tumblr.com/www.tumblr.com/
230,/Timing=http://192.168.1.92:8000/without_prefix/www.tumblr.com/www.tumblr.com/
223,/Timing=http://192.168.1.92:8000/without_prefix/www.tumblr.com/www.tumblr.com/
227,/Timing=http://192.168.1.92:8000/without_prefix/www.tumblr.com/www.tumblr.com/
184,/Timing=http://192.168.1.92:8000/without_prefix/www.tumblr.com/www.tumblr.com/
206,/Timing=http://192.168.1.92:8000/without_prefix/www.tumblr.com/www.tumblr.com/
139,/Timing=http://192.168.1.92:8000/without_prefix/www.tumblr.com/www.tumblr.com/
222,/Timing=http://192.168.1.92:8000/without_prefix/www.tumblr.com/www.tumblr.com/
225,/Timing=http://192.168.1.92:8000/without_prefix/www.tumblr.com/www.tumblr.com/
